grid_id,type
grid.434384.c,Government
grid.434385.d,Company
grid.434386.e,Healthcare
grid.434388.0,Company
grid.434389.1,Company
grid.434390.9,Company
grid.434391.8,Company
grid.434392.b,Company
grid.434393.a,Company
grid.434394.d,Company
grid.434395.c,Company
grid.434396.f,Company
grid.434397.e,Education
grid.434398.1,Company
grid.434399.0,Company
grid.434400.7,Company
grid.434401.6,Company
grid.434402.5,Company
grid.434403.4,Company
grid.434404.3,Company
grid.434405.2,Company
grid.434406.1,Company
grid.434408.f,Company
grid.434409.e,Company
grid.434410.6,Company
grid.434411.7,Other
grid.434412.4,Company
grid.434413.5,Other
grid.434414.2,Government
grid.434415.3,Nonprofit
grid.434416.0,Other
grid.434417.1,Company
grid.434418.e,Facility
grid.434419.f,Company
grid.434420.5,Healthcare
grid.434421.4,Government
grid.434422.7,Company
grid.434423.6,Nonprofit
grid.434424.1,Company
grid.434425.0,Nonprofit
grid.434426.3,Company
grid.434427.2,Education
grid.434428.d,Nonprofit
grid.434429.c,Facility
grid.434430.4,Company
grid.434431.5,Company
grid.434433.7,Government
grid.434434.0,Company
grid.434435.1,Company
grid.434436.2,Company
grid.434437.3,Company
grid.434438.c,Healthcare
grid.434440.3,Nonprofit
grid.434441.2,Company
grid.434442.1,Company
grid.434443.0,Company
grid.434444.7,Company
grid.434445.6,Company
grid.434446.5,Facility
grid.434447.4,Company
grid.434448.b,Company
grid.434449.a,Other
grid.434450.2,Company
grid.434451.3,Government
grid.434452.0,Education
grid.434453.1,Nonprofit
grid.434454.6,Government
grid.434455.7,Other
grid.434456.4,Company
grid.434457.5,Company
grid.434458.a,Company
grid.434459.b,Education
grid.434460.1,Education
grid.434461.0,Company
grid.434462.3,Company
grid.434463.2,Company
grid.434464.5,Nonprofit
grid.434465.4,Company
grid.434466.7,Company
grid.434467.6,Company
grid.434468.9,Education
grid.434469.8,Archive
grid.434470.0,Company
grid.434471.1,Company
grid.434472.2,Other
grid.434473.3,Company
grid.434474.4,Government
grid.434475.5,Facility
grid.434476.6,Company
grid.434477.7,Facility
grid.434479.9,Facility
grid.434480.f,Company
grid.434481.e,Facility
grid.434482.d,Other
grid.434483.c,Nonprofit
grid.434484.b,Company
grid.434485.a,Other
grid.434486.9,Nonprofit
grid.434487.8,Company
grid.434488.7,Other
grid.434489.6,Company
grid.434490.e,Education
grid.434491.f,Company
grid.434493.d,Company
grid.434494.a,Company
grid.434495.b,Facility
grid.434496.8,Healthcare
grid.434498.6,Company
grid.434499.7,Nonprofit
grid.434500.6,Company
grid.434501.7,Company
grid.434502.4,Archive
grid.434503.5,Company
grid.434504.2,Nonprofit
grid.434505.3,Company
grid.434506.0,Other
grid.434507.1,Company
grid.434508.e,Company
grid.434509.f,Other
grid.434510.7,Company
grid.434511.6,Company
grid.434512.5,Company
grid.434513.4,Company
grid.434514.3,Company
grid.434515.2,Other
grid.434516.1,Nonprofit
grid.434517.0,Company
grid.434518.f,Company
grid.434519.e,Nonprofit
grid.434520.4,Nonprofit
grid.434521.5,Other
grid.434522.6,Company
grid.434523.7,Company
grid.434524.0,Education
grid.434525.1,Government
grid.434526.2,Company
grid.434527.3,Company
grid.434528.c,Company
grid.434529.d,Government
grid.434530.5,Healthcare
grid.434531.4,Company
grid.434532.7,Other
grid.434533.6,Company
grid.434534.1,Company
grid.434535.0,Company
grid.434536.3,Company
grid.434537.2,Company
grid.434538.d,Nonprofit
grid.434539.c,Company
grid.434540.2,Company
grid.434541.3,Company
grid.434542.0,Other
grid.434543.1,Education
grid.434544.6,Company
grid.434545.7,Facility
grid.434546.4,Education
grid.434547.5,Company
grid.434548.a,Company
grid.434549.b,Company
grid.434550.3,Company
grid.434551.2,Company
grid.434552.1,Company
grid.434553.0,Company
grid.434554.7,Government
grid.434555.6,Company
grid.434556.5,Government
grid.434557.4,Company
grid.434558.b,Company
grid.434559.a,Company
grid.434560.0,Company
grid.434561.1,Company
grid.434562.2,Company
grid.434564.4,Company
grid.434565.5,Company
grid.434566.6,Company
grid.434567.7,Other
grid.434568.8,Company
grid.434569.9,Government
grid.434570.1,Other
grid.434571.0,Nonprofit
grid.434572.3,Company
grid.434573.2,Company
grid.434574.5,Company
grid.434575.4,Company
grid.434576.7,Government
grid.434577.6,Company
grid.434578.9,Company
grid.434579.8,Nonprofit
grid.434580.e,Company
grid.434581.f,Company
grid.434582.c,Company
grid.434583.d,Company
grid.434584.a,Company
grid.434585.b,Nonprofit
grid.434586.8,Company
grid.434587.9,Company
grid.434588.6,Education
grid.434589.7,Company
grid.434590.f,Nonprofit
grid.434591.e,Company
grid.434592.d,Other
grid.434593.c,Company
grid.434594.b,Company
grid.434595.a,Company
grid.434596.9,Company
grid.434597.8,Company
grid.434598.7,Company
grid.434600.5,Company
grid.434601.4,Company
grid.434602.7,Nonprofit
grid.434603.6,Company
grid.434604.1,Company
grid.434605.0,Company
grid.434606.3,Nonprofit
grid.434607.2,Healthcare
grid.434608.d,Company
grid.434609.c,Government
grid.434610.4,Other
grid.434611.5,Company
grid.434612.6,Company
grid.434613.7,Other
grid.434614.0,Company
grid.434615.1,Nonprofit
grid.434616.2,Company
grid.434617.3,Facility
grid.434618.c,Education
grid.434619.d,Company
grid.434620.7,Nonprofit
grid.434621.6,Company
grid.434622.5,Company
grid.434623.4,Nonprofit
grid.434624.3,Company
grid.434625.2,Other
grid.434626.1,Nonprofit
grid.434627.0,Company
grid.434628.f,Other
grid.434629.e,Other
grid.434630.6,Nonprofit
grid.434631.7,Company
grid.434632.4,Facility
grid.434633.5,Company
grid.434634.2,Nonprofit
grid.434635.3,Nonprofit
grid.434636.0,Company
grid.434637.1,Facility
grid.434638.e,Company
grid.434639.f,Company
grid.434640.1,Nonprofit
grid.434641.0,Company
grid.434642.3,Facility
grid.434643.2,Nonprofit
grid.434644.5,Company
grid.434645.4,Other
grid.434646.7,Education
grid.434647.6,Nonprofit
grid.434648.9,Government
grid.434649.8,Company
grid.434650.0,Facility
grid.434651.1,Nonprofit
grid.434652.2,Company
grid.434653.3,Nonprofit
grid.434654.4,Company
grid.434655.5,Government
grid.434656.6,Nonprofit
grid.434657.7,Healthcare
grid.434658.8,Other
grid.434660.3,Other
grid.434661.2,Other
grid.434662.1,Company
grid.434663.0,Other
grid.434664.7,Other
grid.434665.6,Education
grid.434666.5,Nonprofit
grid.434667.4,Education
grid.434668.b,Other
grid.434669.a,Company
grid.434670.2,Company
grid.434671.3,Other
grid.434672.0,Nonprofit
grid.434673.1,Company
grid.434674.6,Company
grid.434675.7,Nonprofit
grid.434676.4,Company
grid.434677.5,Company
grid.434678.a,Company
grid.434679.b,Company
grid.434680.d,Company
grid.434681.c,Nonprofit
grid.434682.f,Company
grid.434683.e,Nonprofit
grid.434684.9,Company
grid.434685.8,Company
grid.434686.b,Company
grid.434687.a,Company
grid.434688.5,Company
grid.434689.4,Company
grid.434690.c,Nonprofit
grid.434691.d,Nonprofit
grid.434692.e,Nonprofit
grid.434693.f,Other
grid.434694.8,Other
grid.434695.9,Company
grid.434696.a,Nonprofit
grid.434698.4,Facility
grid.434699.5,Company
grid.434700.4,Other
grid.434701.5,Company
grid.434702.6,Government
grid.434704.0,Other
grid.434706.2,Other
grid.434707.3,Company
grid.434708.c,Facility
grid.434709.d,Other
grid.434710.5,Government
grid.434711.4,Company
grid.434712.7,Other
grid.434713.6,Nonprofit
grid.434714.1,Other
grid.434715.0,Facility
grid.434716.3,Other
grid.434717.2,Company
grid.434718.d,Other
grid.434719.c,Nonprofit
grid.434720.6,Facility
grid.434721.7,Company
grid.434723.5,Nonprofit
grid.434724.2,Company
grid.434725.3,Other
grid.434726.0,Company
grid.434727.1,Company
grid.434728.e,Facility
grid.434729.f,Company
grid.434730.7,Company
grid.434731.6,Company
grid.434732.5,Government
grid.434733.4,Government
grid.434734.3,Company
grid.434735.2,Company
grid.434736.1,Other
grid.434737.0,Company
grid.434738.f,Education
grid.434739.e,Company
grid.434740.0,Government
grid.434741.1,Company
grid.434742.2,Company
grid.434743.3,Education
grid.434744.4,Company
grid.434745.5,Company
grid.434746.6,Company
grid.434747.7,Company
grid.434748.8,Company
grid.434749.9,Company
grid.434750.1,Company
grid.434751.0,Company
grid.434752.3,Company
grid.434753.2,Company
grid.434754.5,Company
grid.434755.4,Company
grid.434756.7,Nonprofit
grid.434757.6,Nonprofit
grid.434758.9,Nonprofit
grid.434759.8,Company
grid.434760.2,Company
grid.434761.3,Company
grid.434762.0,Company
grid.434763.1,Education
grid.434764.6,Company
grid.434765.7,Nonprofit
grid.434766.4,Government
grid.434767.5,Company
grid.434768.a,Company
grid.434769.b,Company
grid.434770.3,Company
grid.434771.2,Company
grid.434772.1,Company
grid.434773.0,Company
grid.434774.7,Company
grid.434775.6,Company
grid.434776.5,Education
grid.434777.4,Facility
grid.434778.b,Company
grid.434779.a,Company
grid.434780.c,Nonprofit
grid.434781.d,Education
grid.434782.e,Company
grid.434783.f,Company
grid.434784.8,Nonprofit
grid.434785.9,Company
grid.434786.a,Other
grid.434788.4,Company
grid.434789.5,Company
grid.434790.d,Company
grid.434791.c,Company
grid.434792.f,Company
grid.434793.e,Company
grid.434794.9,Education
grid.434795.8,Company
grid.434796.b,Nonprofit
grid.434797.a,Company
grid.434798.5,Company
grid.434799.4,Company
grid.434800.b,Company
grid.434801.a,Company
grid.434802.9,Company
grid.434804.f,Company
grid.434805.e,Government
grid.434806.d,Company
grid.434807.c,Government
grid.434808.3,Company
grid.434809.2,Company
grid.434810.a,Nonprofit
grid.434811.b,Other
grid.434812.8,Government
grid.434813.9,Company
grid.434814.e,Company
grid.434815.f,Company
grid.434816.c,Company
grid.434817.d,Company
grid.434818.2,Company
grid.434819.3,Other
grid.434820.9,Nonprofit
grid.434821.8,Company
grid.434822.b,Company
grid.434823.a,Company
grid.434824.d,Nonprofit
grid.434825.c,Facility
grid.434826.f,Facility
grid.434827.e,Education
grid.434828.1,Company
grid.434829.0,Government
grid.434830.8,Company
grid.434831.9,Company
grid.434832.a,Facility
grid.434833.b,Facility
grid.434834.c,Nonprofit
grid.434835.d,Education
grid.434836.e,Company
grid.434837.f,Government
grid.434838.0,Education
grid.434839.1,Healthcare
grid.434840.f,Company
grid.434841.e,Nonprofit
grid.434842.d,Facility
grid.434843.c,Company
grid.434844.b,Education
grid.434845.a,Company
grid.434846.9,Company
grid.434847.8,Company
grid.434848.7,Company
grid.434849.6,Company
grid.434850.e,Company
grid.434851.f,Company
grid.434852.c,Company
grid.434853.d,Company
grid.434854.a,Nonprofit
grid.434855.b,Education
grid.434856.8,Nonprofit
grid.434858.6,Company
grid.434859.7,Company
grid.434860.d,Education
grid.434861.c,Nonprofit
grid.434862.f,Company
grid.434863.e,Education
grid.434864.9,Nonprofit
grid.434865.8,Nonprofit
grid.434866.b,Company
grid.434867.a,Company
grid.434868.5,Company
grid.434870.c,Education
grid.434871.d,Company
grid.434872.e,Company
grid.434873.f,Facility
grid.434874.8,Company
grid.434875.9,Facility
grid.434876.a,Company
grid.434877.b,Company
grid.434878.4,Company
grid.434879.5,Nonprofit
grid.434880.3,Company
grid.434881.2,Company
grid.434882.1,Healthcare
grid.434883.0,Nonprofit
grid.434884.7,Company
grid.434885.6,Company
grid.434886.5,Company
grid.434887.4,Company
grid.434888.b,Company
grid.434889.a,Archive
grid.434890.2,Government
grid.434891.3,Company
grid.434892.0,Company
grid.434893.1,Company
grid.434894.6,Government
grid.434895.7,Company
grid.434896.4,Company
grid.434897.5,Company
grid.434898.a,Nonprofit
grid.434899.b,Other
grid.434900.a,Nonprofit
grid.434902.8,Company
grid.434903.9,Company
grid.434904.e,Company
grid.434905.f,Company
grid.434906.c,Company
grid.434907.d,Company
grid.434908.2,Company
grid.434909.3,Healthcare
grid.434910.b,Nonprofit
grid.434911.a,Company
grid.434912.9,Company
grid.434913.8,Education
grid.434914.f,Other
grid.434915.e,Education
grid.434916.d,Company
grid.434917.c,Company
grid.434918.3,Facility
grid.434919.2,Company
grid.434920.8,Company
grid.434921.9,Other
grid.434922.a,Company
grid.434923.b,Company
grid.434924.c,Other
grid.434925.d,Company
grid.434926.e,Nonprofit
grid.434928.0,Company
grid.434929.1,Company
grid.434931.8,Company
grid.434932.b,Healthcare
grid.434933.a,Education
grid.434934.d,Company
grid.434935.c,Company
grid.434936.f,Government
grid.434937.e,Government
grid.434938.1,Other
grid.434939.0,Education
grid.434940.e,Company
grid.434941.f,Company
grid.434942.c,Education
grid.434943.d,Nonprofit
grid.434944.a,Company
grid.434945.b,Education
grid.434946.8,Facility
grid.434947.9,Education
grid.434948.6,Nonprofit
grid.434949.7,Education
grid.434950.f,Education
grid.434951.e,Company
grid.434952.d,Company
grid.434953.c,Nonprofit
grid.434954.b,Education
grid.434955.a,Education
grid.434956.9,Company
grid.434957.8,Nonprofit
grid.434958.7,Education
grid.434959.6,Company
grid.434960.c,Company
grid.434961.d,Facility
grid.434962.e,Company
grid.434963.f,Healthcare
grid.434964.8,Facility
grid.434965.9,Education
grid.434966.a,Nonprofit
grid.434968.4,Facility
grid.434969.5,Facility
grid.434970.d,Company
grid.434971.c,Company
grid.434972.f,Other
grid.434973.e,Company
grid.434974.9,Other
grid.434975.8,Nonprofit
grid.434976.b,Company
grid.434977.a,Nonprofit
grid.434978.5,Government
grid.434979.4,Education
grid.434980.2,Facility
grid.434982.0,Nonprofit
grid.434983.1,Company
grid.434984.6,Facility
grid.434985.7,Company
grid.434986.4,Company
grid.434987.5,Company
grid.434988.a,Education
grid.434989.b,Healthcare
grid.434990.3,Education
grid.434991.2,Company
grid.434992.1,Company
grid.434993.0,Facility
grid.434994.7,Government
grid.434995.6,Company
grid.434996.5,Company
grid.434997.4,Facility
grid.434998.b,Nonprofit
grid.434999.a,Facility
grid.435000.2,Company
grid.435001.3,Facility
grid.435002.0,Company
grid.435003.1,Company
grid.435004.6,Company
grid.435005.7,Company
grid.435006.4,Nonprofit
grid.435007.5,Company
grid.435008.a,Company
grid.435009.b,Company
grid.435010.3,Nonprofit
grid.435011.2,Facility
grid.435012.1,Company
grid.435013.0,Education
grid.435014.7,Company
grid.435015.6,Education
grid.435016.5,Company
grid.435017.4,Nonprofit
grid.435018.b,Nonprofit
grid.435019.a,Nonprofit
grid.435020.0,Facility
grid.435021.1,Company
grid.435022.2,Company
grid.435023.3,Company
grid.435024.4,Company
grid.435025.5,Facility
grid.435026.6,Other
grid.435027.7,Nonprofit
grid.435028.8,Company
grid.435029.9,Healthcare
grid.435030.1,Government
grid.435031.0,Company
grid.435032.3,Company
grid.435033.2,Healthcare
grid.435034.5,Healthcare
grid.435035.4,Company
grid.435036.7,Healthcare
grid.435037.6,Company
grid.435038.9,Company
grid.435039.8,Company
grid.435040.6,Company
grid.435041.7,Facility
grid.435042.4,Company
grid.435043.5,Company
grid.435044.2,Other
grid.435045.3,Company
grid.435046.0,Company
grid.435047.1,Education
grid.435048.e,Healthcare
grid.435049.f,Other
grid.435050.7,Other
grid.435051.6,Company
grid.435052.5,Facility
grid.435053.4,Nonprofit
grid.435054.3,Other
grid.435055.2,Company
grid.435056.1,Facility
grid.435057.0,Company
grid.435058.f,Company
grid.435059.e,Company
grid.435061.5,Nonprofit
grid.435062.6,Company
grid.435063.7,Facility
grid.435064.0,Facility
grid.435065.1,Facility
grid.435066.2,Other
grid.435067.3,Other
grid.435068.c,Facility
grid.435069.d,Nonprofit
grid.435070.5,Other
grid.435071.4,Company
grid.435072.7,Company
grid.435073.6,Nonprofit
grid.435074.1,Nonprofit
grid.435075.0,Company
grid.435076.3,Company
grid.435077.2,Company
grid.435078.d,Company
grid.435079.c,Company
grid.435080.a,Nonprofit
grid.435081.b,Company
grid.435082.8,Education
grid.435083.9,Company
grid.435084.e,Company
grid.435085.f,Company
grid.435086.c,Company
grid.435087.d,Facility
grid.435088.2,Company
grid.435089.3,Company
grid.435090.b,Company
grid.435091.a,Other
grid.435092.9,Government
grid.435093.8,Company
grid.435094.f,Company
grid.435095.e,Company
grid.435096.d,Company
grid.435097.c,Company
grid.435098.3,Company
grid.435099.2,Company
grid.435100.3,Company
grid.435101.2,Nonprofit
grid.435102.1,Company
grid.435103.0,Education
grid.435104.7,Facility
grid.435105.6,Company
grid.435106.5,Company
grid.435107.4,Nonprofit
grid.435108.b,Company
grid.435109.a,Facility
grid.435110.2,Company
grid.435111.3,Company
grid.435112.0,Education
grid.435113.1,Company
grid.435114.6,Government
grid.435115.7,Company
grid.435116.4,Company
grid.435117.5,Company
grid.435118.a,Facility
grid.435119.b,Company
grid.435120.1,Company
grid.435121.0,Education
grid.435122.3,Archive
grid.435123.2,Company
grid.435124.5,Education
grid.435125.4,Facility
grid.435126.7,Government
grid.435127.6,Facility
grid.435128.9,Company
grid.435129.8,Facility
grid.435130.0,Other
grid.435131.1,Education
grid.435132.2,Education
grid.435133.3,Facility
grid.435134.4,Facility
grid.435135.5,Company
grid.435136.6,Company
grid.435137.7,Facility
grid.435138.8,Facility
grid.435139.9,Facility
grid.435140.7,Facility
grid.435141.6,Nonprofit
grid.435142.5,Education
grid.435143.4,Company
grid.435145.2,Company
grid.435146.1,Nonprofit
grid.435148.f,Company
grid.435149.e,Company
grid.435150.6,Government
grid.435151.7,Government
grid.435152.4,Other
grid.435153.5,Company
grid.435154.2,Company
grid.435155.3,Facility
grid.435156.0,Company
grid.435157.1,Facility
grid.435158.e,Company
grid.435159.f,Facility
grid.435160.5,Company
grid.435161.4,Company
grid.435162.7,Company
grid.435163.6,Other
grid.435164.1,Nonprofit
grid.435165.0,Nonprofit
grid.435167.2,Facility
grid.435169.c,Company
grid.435170.4,Facility
grid.435171.5,Company
grid.435172.6,Facility
grid.435173.7,Facility
grid.435174.0,Company
grid.435175.1,Company
grid.435176.2,Company
grid.435177.3,Government
grid.435178.c,Facility
grid.435179.d,Nonprofit
grid.435180.b,Healthcare
grid.435181.a,Company
grid.435182.9,Healthcare
grid.435183.8,Company
grid.435184.f,Facility
grid.435185.e,Company
grid.435186.d,Healthcare
grid.435187.c,Company
grid.435188.3,Healthcare
grid.435189.2,Company
grid.435190.a,Nonprofit
grid.435191.b,Other
grid.435192.8,Company
grid.435193.9,Government
grid.435194.e,Company
grid.435195.f,Company
grid.435196.c,Nonprofit
grid.435197.d,Company
grid.435199.3,Company
